0.492,0.226,0.973,0.088,0.0,0.379,0.382,0.0,0.0,1.048,0.0,0.0,0.822,0.5,0.271,0.674,0.0,0.0,0.741,1.66,0.202,2.148,0.666,1.112,0.0,0.884,0.108,0.51,0.0,0.266,0.0,0.0,0.0,0.0,0.944,1.209,1.05,0.0,0.0,0.0,0.268,0.0,0.62,0.0,0.0,0.716,0.0,0.0,0.0,0.0,0.411,0.0,1.818,1.126,0.752,0.641,0.182,0.0,0.708,0.0,0.682,0.0,0.949,0.039,0.0,0.0,0.0,0.35,0.0,0.462,0.874,0.0,0.898,0.645,0.611,0.0,0.731,0.248,0.0,1.375,1.893,0.021,0.0,0.0,0.951,1.84,0.146,0.386,0.331,0.68,0.0,1.749,0.331,2.297,0.0,0.0,0.856,0.0,0.0,0.027,0.0
0.659,0.0,0.0,0.0,0.0,1.789,1.966,0.0,1.889,0.0,0.0,0.543,0.716,0.111,0.977,1.177,0.178,0.0,0.0,1.206,0.0,0.0,0.0,0.0,0.0,0.8,1.778,0.843,0.659,0.0,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.0,0.887,0.476,0.0,0.0,0.702,0.0,0.372,0.987,0.991,2.585,0.868,0.494,0.826,0.571,0.0,0.0,1.296,0.773,0.136,0.0,0.0,0.497,0.0,0.0,0.0,0.0,0.719,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887,0.629,0.0,0.0,0.255,0.205,0.0,1.21,0.025,0.0,0.0,0.0,0.0,0.854,0.997,0.931,0.0,0.0,0.194,0.222,0.0,0.0,0.0
0.0,0.0,0.959,0.0,0.0,3.629,0.0,3.353,0.0,1.892,0.42,0.0,0.0,0.0,0.198,0.4,0.0,0.987,1.625,0.0,0.673,0.0,0.0,0.914,0.304,0.987,1.427,2.873,0.542,0.0,0.0,0.354,0.389,0.272,0.101,0.0,0.0,0.0,1.006,0.0,0.0,1.529,1.883,0.0,2.926,0.967,0.224,0.0,0.0,0.997,0.103,0.0,0.112,0.922,0.0,0.0,0.0,0.402,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.0,0.0,0.0,1.234,0.63,0.0,0.0,0.0,0.0,1.276,0.834,0.112,0.0,0.0,0.908,1.141,0.25,0.0,0.732,1.316,1.264,0.776,0.0,0.0,0.0,0.0,0.0,0.346,0.925,0.0,0.814,0.0,0.0,0.0,0.0
0.0,0.0,0.21,0.0,0.303,0.808,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817,0.829,0.715,0.0,0.0,0.264,0.833,0.0,0.0,0.943,0.168,0.0,0.0,0.0,0.0,0.0,0.84,1.124,0.532,0.0,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617,0.892,1.546,0.941,0.0,0.0,0.0,0.0,0.0,0.849,0.186,0.997,1.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646,0.0,0.0,0.0,0.207,0.0,0.91,0.0,0.834,0.226,0.0,0.0,0.0,0.0,0.459,0.676,0.48,0.0,0.0,0.064,0.0,0.0,0.0,0.158,1.136,0.406,0.0,0.778,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.602,0.973,0.168,0.0,0.0,0.0,0.0,0.0,0.353,0.853,0.0,0.0,0.638,0.979,0.506,0.0,0.0,0.0,0.0,0.0,0.243,0.786,0.0,0.0,0.0,0.764,0.31,0.992,0.105,0.0,0.0,0.642,0.0,0.713,0.173,0.0,0.0,0.0,0.879,0.926,0.0,0.0,0.249,0.0,0.0,0.583,1.178,1.242,0.0,0.958,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.952,0.041,0.0,0.0,0.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,0.694,0.963,0.282,0.964,1.345,0.0,1.82,0.63,0.542,0.0,0.309,0.0,0.0,0.0,0.0,0.0,0.431,0.0,0.0,0.0,0.0,0.843,0.0,0.0,0.0,0.0
1.723,0.0,1.429,0.0,0.517,0.0,1.341,0.003,1.912,0.0,1.633,0.0,0.0,0.0,0.27,0.0,0.93,1.501,0.662,0.0,0.0,0.0,0.0,0.924,0.654,0.496,0.0,1.557,0.893,0.766,0.134,1.294,0.0,0.641,0.687,0.419,0.0,0.278,0.0,0.0,1.811,0.0,2.629,1.65,0.79,0.0,0.479,0.0,0.0,0.0,1.655,0.0,1.973,0.968,1.112,0.05,0.697,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.516,0.0,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.679,0.845,0.0,0.0,0.622,0.372,0.0,0.698,0.0,0.0,0.287,0.0,0.0,0.0,0.0,0.0,0.871,0.0,0.0,0.158,0.0,0.0,0.0,0.143,0.0,0.0
0.0,0.68,0.916,0.141,0.0,0.403,0.903,0.561,0.0,3.496,2.6,1.656,2.11,0.959,0.176,1.28,0.318,0.706,0.0,0.0,0.0,0.0,0.951,0.239,0.386,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.51,0.0,0.0,0.0,0.0,0.0,0.991,1.055,0.0,0.933,0.45,0.579,0.436,0.598,0.9,0.589,0.0,0.0,0.0,0.215,0.696,0.0,0.863,0.0,0.0,0.978,0.322,0.0,0.0,0.0,0.0,0.363,0.375,0.59,0.525,0.0,1.455,0.782,0.819,0.0,0.434,0.809,0.042,0.0,0.0,0.0,0.527,0.457,0.523,0.0,0.49,0.322,0.257,0.0,0.0,0.654,0.0,0.0,0.0,0.0,0.0,0.894,0.422,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.073,0.865,0.813,0.0,0.958,0.036,0.138,0.0,0.0,0.0,0.0,0.0,0.0,1.882,2.4,0.0,2.457,0.0,0.0,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.902,0.924,0.225,0.0,0.0,0.0,0.0,0.761,2.454,0.599,0.458,0.0,0.963,0.014,0.0,0.0,0.4,0.0,0.905,0.0,0.057,0.0,0.372,0.0,0.0,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.0,0.0,0.571,0.0,0.519,0.783,0.953,0.4,0.0,0.0,0.0,0.0,0.781,0.143,0.0,0.0,0.0,0.701,0.0,0.0,0.983,1.209,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794,0.0
0.0,0.0,0.0,0.0,0.0,0.702,0.096,0.644,0.0,1.089,0.0,0.0,0.93,0.441,1.384,1.735,0.0,1.492,0.223,1.834,2.268,0.352,0.617,0.0,0.0,0.0,0.0,0.0,0.657,0.719,0.0,0.711,0.038,0.0,0.0,0.656,0.0,0.0,0.0,0.264,0.197,0.0,0.0,0.375,0.643,0.436,0.0,0.0,0.0,3.094,0.0,2.211,1.473,1.84,0.436,0.0,0.847,0.079,0.0,0.977,0.122,0.0,0.904,2.41,1.0,0.0,3.54,0.336,0.0,0.0,0.551,0.891,0.77,0.0,0.0,0.664,0.94,0.747,0.0,0.0,0.0,0.0,0.0,0.446,0.0,1.827,0.794,0.0,1.316,0.315,0.0,0.0,0.832,0.0,0.32,0.664,0.0,0.0,0.0,0.0,0.0
0.495,0.681,0.0,0.0,0.992,0.15,0.0,0.0,0.0,0.0,0.0,0.93,0.193,0.432,1.739,0.019,0.653,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459,0.456,0.0,0.0,0.634,0.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.489,0.0,0.0,0.0,0.0,0.0,1.708,0.517,0.963,0.192,0.0,0.672,1.75,1.279,0.694,0.598,0.0,0.0,0.396,0.0,0.409,0.806,0.0,0.0,0.0,0.634,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,2.342,1.27,2.705,1.655,1.021,0.213,0.101,0.0,0.0
0.0,0.0,0.0,1.605,0.823,0.0,0.313,0.0,1.655,0.461,0.0,0.0,1.818,0.0,1.598,0.274,0.882,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,0.0,0.0,0.0,0.0,1.437,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.87,0.125,1.135,0.0,0.767,0.0,0.333,0.0,0.277,0.0,0.878,0.0,0.0,0.0,1.31,0.877,1.311,0.924,0.156,0.0,0.0,0.0,0.0,0.0,1.226,0.635,0.868,0.85,1.44,0.771,0.0,0.0,0.655,0.0,0.0,0.144,1.086,0.133,1.141,0.0,0.0,0.079,0.753,0.713,0.0,0.0,0.522,0.0,1.694,2.982,0.386,2.804,0.445,0.0,0.0,1.511,0.0,0.997,1.09,0.037
0.179,0.0,0.396,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.229,0.801,0.423,0.0,0.0,0.0,0.725,0.147,0.0,0.276,0.0,0.91,1.723,0.12,1.263,0.0,0.0,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.903,2.508,0.0,1.441,0.0,0.0,0.0,0.915,0.864,2.949,1.347,3.101,0.785,0.0,0.0,0.839,0.102,0.06,0.0,0.0,0.0,0.0,0.0,0.656,0.052,0.0,0.0,0.292,0.0,0.0,0.0,0.0,0.686,0.0,1.47,0.638,0.0,0.0,1.451,0.26,0.0,0.0,2.191,0.867,1.808,0.209,0.0,0.0,0.0,0.283,2.176,0.046,0.0,0.405,0.0,0.0,0.0,0.904,0.016,0.819,0.509,0.634,0.0,0.0,0.0,0.0,0.0
0.263,0.0,0.0,0.864,3.313,1.616,0.0,0.0,0.0,0.0,0.0,0.0,0.842,0.291,0.0,0.0,0.547,0.14,0.878,0.0,1.316,0.704,0.0,0.0,0.429,0.0,0.962,0.787,0.0,0.0,0.0,0.0,0.0,0.0,1.985,0.0,2.419,0.956,0.317,0.0,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.609,0.885,0.908,0.594,0.936,0.167,0.0,0.0,0.0,0.712,0.0,2.441,0.909,1.791,0.274,0.425,0.516,0.0,0.0,0.489,0.436,1.295,0.493,0.585,0.466,0.0,0.888,0.926,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.871,0.938,0.854,0.924,0.341,0.981,0.702,0.0,2.274,0.0,1.701,0.277,0.0,0.0,0.952,1.635,0.558,0.0,0.0
0.861,0.0,0.0,0.0,0.0,0.14,0.0,1.862,0.0,2.072,0.0,0.0,0.0,2.283,0.0,1.865,0.0,0.0,0.0,0.0,0.0,1.086,0.571,0.0,0.0,0.0,0.253,1.146,0.733,0.0,0.723,0.0,0.0,0.191,0.0,0.0,0.0,0.24,1.565,0.69,0.0,1.109,0.0,0.0,0.46,0.0,0.594,0.0,0.53,0.822,0.161,0.187,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.698,0.0,0.0,2.735,2.452,1.635,1.876,0.0,0.0,0.0,0.0,0.95,0.362,0.828,0.377,0.871,0.646,0.0,1.86,0.0,1.713,0.0,0.0,0.0,0.0,0.893,0.22,0.0,0.817,0.426,0.0,0.108,0.0,0.937,0.301,0.0
0.0,0.969,0.0,0.0,0.479,0.0,0.0,1.557,0.299,0.0,0.0,0.0,0.0,0.935,0.207,0.0,0.0,0.954,0.0,0.0,0.0,0.0,0.132,0.0,0.0,0.936,1.23,0.086,1.415,1.564,0.151,0.0,1.787,0.712,0.0,0.929,1.686,0.038,0.995,0.94,0.0,0.0,0.0,0.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.091,0.0,0.0,0.0,0.691,0.201,0.0,0.434,0.0,0.0,0.226,0.0,0.0,0.863,0.899,0.565,0.254,0.0,0.0,0.0,0.0,0.0,0.846,0.0,0.0,0.757,0.0,0.939,0.874,1.207,0.0,1.989,0.0,1.561,0.213,0.406,0.748,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,1.022,0.0,0.0
0.22,0.0,0.0,0.245,0.578,0.0,0.0,0.794,0.138,0.0,0.451,0.0,1.761,0.347,0.821,0.828,0.218,0.363,0.0,0.894,0.935,0.74,0.0,0.0,0.0,0.427,0.0,0.0,0.0,0.0,0.0,2.807,1.03,0.0,3.229,0.0,0.682,1.331,0.852,0.0,0.0,0.741,0.0,2.247,0.0,2.272,0.0,1.116,0.205,0.0,0.0,0.0,0.435,0.0,0.0,1.11,0.0,0.539,0.0,0.0,0.384,0.0,0.355,0.0,0.0,0.0,0.827,0.467,0.299,0.0,0.0,0.0,1.667,1.293,0.15,0.64,1.244,0.0,0.369,0.0,0.0,0.079,0.0,0.812,0.426,0.0,0.0,0.588,1.165,2.279,0.072,0.0,0.0,0.2,0.472,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.814,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.921,1.094,1.81,0.0,2.37,0.812,0.0,0.0,0.03,0.0,2.667,0.185,0.0,1.251,0.932,0.0,0.175,0.0,1.307,0.23,0.0,1.718,0.147,0.0,0.0,0.0,0.985,0.229,0.0,0.238,0.306,0.0,0.0,0.668,1.825,0.0,0.0,0.0,1.437,1.35,0.079,0.269,0.0,0.234,0.369,0.901,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.301,0.383,0.0,0.0,0.821,0.461,0.0,0.149,1.749,0.873,0.0,0.88,0.903,0.507,0.637,0.0,0.0,0.0,0.0,0.789,0.327,0.0,0.0,0.531,0.0,4.607,0.964,4.469,0.493,0.56,0.625,0.0,0.0,0.662,0.0
0.0,0.828,0.0,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.292,0.04,0.0,0.0,0.914,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.079,0.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.342,0.0,0.0,0.094,1.079,0.747,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326,0.0,0.0,0.678,0.0,0.0,0.0,0.0,0.694,0.137,0.76,0.0,0.0,0.539,0.0,0.0,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.081,0.0,0.0,0.821,0.0,0.549,0.0,0.0,1.905,0.0,2.15,1.589,0.284,0.0,0.0,0.0,0.0,0.0,0.0
1.098,0.65,0.298,0.58,0.245,0.584,0.0,0.928,0.94,0.0,0.956,1.71,1.612,1.542,0.085,0.995,1.272,0.896,0.329,0.0,0.764,0.225,0.0,1.352,0.0,0.0,1.919,0.415,1.614,0.0,0.941,2.388,0.779,0.0,0.0,0.0,0.0,0.0,0.465,0.0,0.0,1.393,0.84,0.0,0.0,0.0,0.498,0.0,0.485,0.859,0.356,1.922,0.0,1.597,0.944,0.885,0.0,0.397,0.0,0.0,0.976,0.442,0.0,0.0,0.0,0.854,0.999,0.0,0.0,0.464,0.0,0.0,0.994,0.682,0.224,0.0,0.022,0.0,0.08,0.0,0.899,0.149,0.983,0.349,0.725,0.0,0.0,0.0,1.096,0.941,0.0,1.839,1.486,0.994,0.862,0.612,0.0,0.76,0.0,0.249,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.987,1.838,0.0,2.554,0.798,0.0,0.0,1.158,1.03,0.139,0.0,0.0,0.0,0.0,0.624,0.0,0.907,0.0,0.508,0.0,0.0,0.871,0.0,1.905,0.834,1.867,0.923,0.0,0.986,0.804,0.0,0.0,0.0,0.372,0.911,0.21,0.0,0.0,0.0,0.0,0.0,0.978,0.043,0.0,0.0,0.936,0.0,0.489,0.0,0.17,0.0,0.525,1.117,0.912,0.0,0.183,0.0,0.673,1.872,0.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099,1.701,0.547,0.0,0.0,0.879,1.751,0.418,0.745,0.386,0.102,0.214,0.0,0.78,0.0,0.0,0.383,0.0,0.0,0.0,0.0,0.0,0.359,0.504,0.437,0.0
0.668,0.0,0.0,1.675,1.686,0.0,2.591,0.993,0.54,0.0,1.271,0.214,0.171,0.0,4.277,4.397,2.649,2.032,0.0,0.557,1.932,0.0,2.241,0.985,1.295,0.205,0.996,0.549,0.0,0.0,0.73,1.583,0.974,0.0,0.897,0.0,0.875,0.267,0.0,0.0,0.0,0.513,0.0,0.0,0.552,0.0,0.0,0.0,0.586,0.0,0.635,0.0,2.728,1.18,3.092,1.338,0.254,2.878,0.668,5.162,0.73,1.762,0.1,0.0,0.0,0.0,0.0,0.0,0.394,0.041,0.0,0.0,0.979,0.218,0.0,0.0,0.775,0.66,0.0,0.0,0.0,0.63,0.319,0.8,0.0,0.0,1.195,0.166,0.0,0.0,0.0,1.927,0.0,1.948,0.664,0.767,0.525,0.285,0.802,1.119,0.0
